id,สถานที่เลี้ยงสัตว์ เขตปศุสัตว์,สถานที่เลี้ยงสัตว์ จังหวัด,สถานที่เลี้ยงสัตว์ อำเภอ,สถานที่เลี้ยงสัตว์ ตำบล,รวมเกษตรกรผู้เลี้ยงสัตว์/ปลูกพืชอาหารสัตว์ (ราย),โคเนื้อ พื้นเมือง เพศผู้ (ตัว),โคเนื้อ พื้นเมือง เพศเมีย (แรกเกิด ถึงโคสาว) (ตัว),โคเนื้อ พื้นเมือง เพศเมีย (ตั้งท้องแรก ขึ้นไป) (ตัว),รวมโคเนื้อ พื้นเมือง (ตัว),เกษตรกรผู้เลี้ยงโคเนื้อ พื้นเมือง (ราย),โคเนื้อ พันธุ์แท้ เพศผู้ (ตัว),โคเนื้อ พันธุ์แท้ เพศเมีย (แรกเกิด ถึงโคสาว) (ตัว),โคเนื้อ พันธุ์แท้ เพศเมีย (ตั้งท้องแรก ขึ้นไป) (ตัว),รวมโคเนื้อ พันธุ์แท้ (ตัว),เกษตรกรผู้เลี้ยงโคเนื้อ พันธุ์แท้ (ราย),โคเนื้อ ลูกผสม เพศผู้ (ตัว),โคเนื้อ ลูกผสม เพศเมีย (แรกเกิด ถึงโคสาว) (ตัว),โคเนื้อ ลูกผสม เพศเมีย (ตั้งท้องแรก ขึ้นไป) (ตัว),รวมโคเนื้อ ลูกผสม (ตัว),เกษตรกรผู้เลี้ยงโคเนื้อ ลูกผสม (ราย),โคเนื้อ ขุน (ตัว),เกษตรกรผู้เลี้ยงโคเนื้อ ขุน (ราย),จำนวนรวม โคเนื้อ ทั้งสิ้น (ตัว),จำนวนรวมเกษตรกรผู้เลี้ยง โคเนื้อ ทั้งสิ้น (ราย),โคนม เพศเมีย (แรกเกิด ถึง 1 ปี) (ตัว),โคนม เพศเมีย (1 ปี ถึง ตั้งท้องแรก) (ตัว),โคนม เพศเมีย (โคกำลังรีดนม) (ตัว),โคนม เพศเมีย (โคแห้งนม) (ตัว),รวมโคนม เพศเมีย (ตัว),เกษตรกรผู้เลี้ยงโคนม เพศเมีย (ราย),โคนม เพศผู้ (ตัว),เกษตรกรผู้เลี้ยงโคนม เพศผู้ (ราย),น้ำนมที่รีดได้ ณ วันที่สำรวจ (กิโลกรัม),จำนวนรวม โคนม ทั้งสิ้น (ตัว),จำนวนรวมเกษตรกรผู้เลี้ยง โคนม ทั้งสิ้น (ราย),กระบือ พื้นเมือง เพศผู้ (ตัว),กระบือ พื้นเมือง เพศเมีย (แรกเกิดถึงกระบือสาว) (ตัว),กระบือ พื้นเมือง เพศเมีย (ตั้งท้องแรกขึ้นไป) (ตัว),รวมกระบือ พื้นเมือง (ตัว),เกษตรกรผู้เลี้ยงกระบือ พื้นเมือง (ราย),กระบือนม เพศผู้ (ตัว),กระบือนม เพศเมีย (แรกเกิดถึงกระบือสาว) (ตัว),กระบือนม เพศเมีย (ตั้งท้องแรกขึ้นไป) (ตัว),รวมกระบือ นม (ตัว),เกษตรกรผู้เลี้ยงกระบือ นม (ราย),จำนวนรวม กระบือ ทั้งสิ้น (ตัว),จำนวนรวมเกษตรกรผู้เลี้ยง กระบือ ทั้งสิ้น (ราย),สุกร พื้นเมือง (ตัว),เกษตรกรผู้เลี้ยงสุกร พื้นเมือง (ราย),สุกรพันธุ์ พ่อพันธุ์ (ตัว),สุกรพันธุ์ แม่พันธุ์ (ตัว),ลูกสุกรพันธุ์ เพศเมีย (ตัว),ลูกสุกรพันธุ์ เพศผู้ (ตัว),รวมสุกร พ่อแม่พันธุ์ และ ลูกสุกรพันธุ์ (ตัว),เกษตรกรผู้เลี้ยงสุกร พ่อแม่พันธุ์ และ ลูกสุกรพันธุ์ (ราย),ลูกสุกรขุน (ตัว),สุกรขุน (ตัว),เกษตรกรผู้เลี้ยงสุกรขุน และ ลูกสุกรขุน (ราย),จำนวนรวม สุกร ทั้งสิ้น (ตัว),จำนวนรวมเกษตรกรผู้เลี้ยง สุกร ทั้งสิ้น (ราย),ไก่ พื้นเมือง (ตัว),เกษตรกรผู้เลี้ยงไก่ พื้นเมือง (ราย),ไก่ ลูกผสม (ตัว),เกษตรกรผู้เลี้ยงไก่ ลูกผสม (ราย),ไก่ เนื้อ (ตัว),เกษตรกรผู้เลี้ยงไก่ เนื้อ (ราย),ไก่ ไข่ (ตัว),เกษตรกรผู้เลี้ยงไก่ ไข่ (ราย),ไก่ พ่อ-แม่ พันธุ์ ผลิตลูกไก่เนื้อ (PS) (ตัว),เกษตรกรผู้เลี้ยงไก่ พ่อ-แม่ พันธุ์ ผลิตลูกไก่เนื้อ (PS) (ราย),ไก่ พ่อ-แม่ พันธุ์ ผลิตลูกไก่ไข่ (PS) (ตัว),เกษตรกรผู้เลี้ยงไก่ พ่อ-แม่ พันธุ์ ผลิตลูกไก่ไข่ (PS) (ราย),ไก่ ปู่-ย่า พันธุ์ ผลิตลูกไก่เนื้อ (GP) (ตัว),เกษตรกรผู้เลี้ยงไก่ ปู่-ย่า พันธุ์ ผลิตลูกไก่เนื้อ (GP) (ราย),ไก่ ปู่-ย่า-พันธุ์ ผลิตลูกไก่ไข่ (GP) (ตัว),เกษตรกรผู้เลี้ยงไก่ ปู่-ย่า-พันธุ์ ผลิตลูกไก่ไข่ (GP) (ราย),จำนวนรวม ไก่ ทั้งสิ้น (ตัว),จำนวนรวมเกษตรกรผู้เลี้ยง ไก่ ทั้งสิ้น (ราย),เป็ด เทศ (ตัว),เกษตรกรผู้เลี้ยงเป็ด เทศ (ราย),เป็ด เนื้อ (ตัว),เกษตรกรผู้เลี้ยงเป็ด เนื้อ (ราย),เป็ด ไข่ (ตัว),เกษตรกรผู้เลี้ยงเป็ด ไข่ (ราย),เป็ด เนื้อ ไล่ทุ่ง (ตัว),เกษตรกรผู้เลี้ยงเป็ด เนื้อ ไล่ทุ่ง (ราย),เป็ด ไข่ ไล่ทุ่ง (ตัว),เกษตรกรผู้เลี้ยงเป็ด ไข่ ไล่ทุ่ง (ราย),จำนวนรวม เป็ด ทั้งสิ้น (ตัว),จำนวนรวมเกษตรกรผู้เลี้ยง เป็ด ทั้งสิ้น (ราย),แพะ เนื้อ เพศผู้ (ตัว),แพะ เนื้อ เพศเมีย แรกเกิดถึงแพะสาว (ตัว),แพะ เนื้อ เพศเมีย ตั้งท้องแรกขึ้นไป (ตัว),รวมแพะ เนื้อ (ตัว),เกษตรกรผู้เลี้ยงแพะ เนื้อ (ราย),แพะ นม เพศผู้ (ตัว),แพะ นม เพศเมีย แรกเกิดถึงแพะสาว (ตัว),แพะ นม เพศเมีย ตั้งท้องแรกขึ้นไป (ตัว),รวมแพะ นม (ตัว),เกษตรกรผู้เลี้ยงแพะ นม (ราย),จำนวนรวม แพะ ทั้งสิ้น (ตัว),จำนวนรวมเกษตรกรผู้เลี้ยง แพะ ทั้งสิ้น (ราย),แกะ เพศผู้ (ตัว),แกะ เพศเมีย แรกเกิด ถึงแกะสาว (ตัว),แกะ เพศเมีย ตั้งท้องแรก ขึ้นไป (ตัว),จำนวนรวม แกะ ทั้งสิ้น (ตัว),จำนวนรวมเกษตรกรผู้เลี้ยง แกะ ทั้งสิ้น (ราย),นกกระทา พันธุ์เนื้อ (ตัว),เกษตรกรผู้เลี้ยงนกกระทา พันธุ์เนื้อ (ราย),นกกระทา พันธุ์ไข่ (ตัว),เกษตรกรผู้เลี้ยงนกกระทา พันธุ์ไข่ (ราย),จำนวนรวม นกกระทา ทั้งสิ้น (ตัว),จำนวนรวมเกษตรกรผู้เลี้ยง นกกระทา ทั้งสิ้น (ราย),จำนวนรวมสัตว์เลี้ยง อื่นๆ ลา ทั้งสิ้น (ตัว),จำนวนรวมเกษตรกรผู้เลี้ยงสัตว์เลี้ยง อื่นๆ ลา ทั้งสิ้น (ราย),จำนวนรวมสัตว์เลี้ยง อื่นๆ ล่อ ทั้งสิ้น (ตัว),จำนวนรวมเกษตรกรผู้เลี้ยงสัตว์เลี้ยง อื่นๆ ล่อ ทั้งสิ้น (ราย),จำนวนรวมสัตว์เลี้ยง อื่นๆ ช้าง ทั้งสิ้น (ตัว),จำนวนรวมเกษตรกรผู้เลี้ยงสัตว์เลี้ยง อื่นๆ ช้าง ทั้งสิ้น (ราย),จำนวนรวมสัตว์เลี้ยง อื่นๆ ม้า ทั้งสิ้น (ตัว),จำนวนรวมเกษตรกรผู้เลี้ยงสัตว์เลี้ยง อื่นๆ ม้า ทั้งสิ้น (ราย),จำนวนรวมสัตว์เลี้ยง อื่นๆ ห่าน ทั้งสิ้น (ตัว),จำนวนรวมเกษตรกรผู้เลี้ยงสัตว์เลี้ยง อื่นๆ ห่าน ทั้งสิ้น (ราย),จำนวนรวมสัตว์เลี้ยง อื่นๆ ไก่งวง ทั้งสิ้น (ตัว),จำนวนรวมเกษตรกรผู้เลี้ยงสัตว์เลี้ยง อื่นๆ ไก่งวง ทั้งสิ้น (ราย),จำนวนรวมสัตว์เลี้ยง อื่นๆ นกกระจอกเทศ ทั้งสิ้น (ตัว),จำนวนรวมเกษตรกรผู้เลี้ยงสัตว์เลี้ยง อื่นๆ นกกระจอกเทศ ทั้งสิ้น (ราย),จำนวนรวมสัตว์เลี้ยง อื่นๆ นกอีมู ทั้งสิ้น (ตัว),จำนวนรวมเกษตรกรผู้เลี้ยงสัตว์เลี้ยง อื่นๆ นกอีมู ทั้งสิ้น (ราย),จำนวนรวมสัตว์เลี้ยง อื่นๆ กวาง ทั้งสิ้น (ตัว),จำนวนรวมเกษตรกรผู้เลี้ยงสัตว์เลี้ยง อื่นๆ กวาง ทั้งสิ้น (ราย),จำนวนรวมสัตว์เลี้ยง อื่นๆ อูฐ ทั้งสิ้น (ตัว),จำนวนรวมเกษตรกรผู้เลี้ยงสัตว์เลี้ยง อื่นๆ อูฐ ทั้งสิ้น (ราย),จำนวนรวมสัตว์เลี้ยง อื่นๆ หมูป่า ทั้งสิ้น (ตัว),จำนวนรวมเกษตรกรผู้เลี้ยงสัตว์เลี้ยง อื่นๆ หมูป่า ทั้งสิ้น (ราย),จำนวนรวมสัตว์เลี้ยง อื่นๆ นก/สัตว์ปีกสวยงาม ทั้งสิ้น (ตัว),จำนวนรวมเกษตรกรผู้เลี้ยงสัตว์เลี้ยง อื่นๆ นก/สัตว์ปีกสวยงาม ทั้งสิ้น (ราย),จำนวนรวมสัตว์เลี้ยง อื่นๆ สัตว์ปีกอื่นๆ ทั้งสิ้น (ตัว),จำนวนรวมเกษตรกรผู้เลี้ยงสัตว์เลี้ยง อื่นๆ สัตว์ปีกอื่นๆ ทั้งสิ้น (ราย),จำนวนรวมสัตว์เลี้ยง อื่นๆ ผึ้ง ทั้งสิ้น (รัง),จำนวนรวมเกษตรกรผู้เลี้ยงสัตว์เลี้ยง อื่นๆ ผึ้ง ทั้งสิ้น (ราย),จำนวนรวมสัตว์เลี้ยง อื่นๆ จิ้งหรีด ทั้งสิ้น (กิโลกรัม),จำนวนรวมเกษตรกรผู้เลี้ยงสัตว์เลี้ยง อื่นๆ จิ้งหรีด ทั้งสิ้น (ราย),จำนวนรวมสัตว์เลี้ยง อื่นๆ กระต่าย (ตัว),จำนวนรวมเกษตรกรผู้เลี้ยงสัตว์เลี้ยง อื่นๆ กระต่าย (ราย),จำนวนรวมสัตว์เลี้ยง อื่นๆ ม้าลาย (ตัว),จำนวนรวมเกษตรกรผู้เลี้ยงสัตว์เลี้ยง อื่นๆ ม้าลาย (ราย),จำนวนรวมสัตว์เลี้ยง อื่นๆ ทั้งสิ้น (ตัว),จำนวนรวมสัตว์เลี้ยง อื่นๆ ทั้งสิ้น (รัง),จำนวนรวมสัตว์เลี้ยง อื่นๆ ทั้งสิ้น (กิโลกรัม),จำนวนรวมเกษตรกรผู้เลี้ยงสัตว์เลี้ยง อื่นๆ ทั้งสิ้น (ราย),จำนวนรวม พืชอาหารสัตว์ ทั้งสิ้น (ไร่)
4419,ปศุสัตว์เขต 5,เชียงใหม่,แม่แตง,สบเปิง,480,51,46,27,124,24,9,20,7,36,8,132,63,42,237,35,7,4,404,65,14,17,39,4,74,5,14,5,320,88,5,27,72,10,109,8,0,0,0,0,0,109,8,517,85,16,79,36,28,159,42,79,8431,94,9186,185,12810,347,1230,2,195,4,81004,30,10,1,0,0,0,0,0,0,95249,359,286,23,0,0,340,9,0,0,0,0,626,28,10,114,15,139,6,0,0,0,0,0,139,6,14,0,12,26,1,0,0,1348,1,1348,1,0,0,0,0,3,1,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,21,3,2,1,2,1,0,0,0,0,0,0,31,2,0,8,2
4420,ปศุสัตว์เขต 5,เชียงใหม่,แม่แตง,สันป่ายาง,467,35,41,8,84,17,33,2,0,35,6,61,77,64,202,26,1,1,322,41,0,0,0,0,0,0,0,0,0,0,0,25,11,4,40,11,0,0,0,0,0,40,11,96,34,2,27,22,4,55,11,37,153,42,341,74,"15,485",430,0,0,110,2,218,19,0,0,0,0,0,0,0,0,"15,813",432,491,33,10,2,0,0,15,1,0,0,516,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,2,0
4421,ปศุสัตว์เขต 5,เชียงใหม่,แม่แตง,สันมหาพน,356,144,35,13,192,26,5,0,0,5,2,21,32,23,76,7,0,0,273,31,0,0,0,0,0,0,0,0,0,0,0,23,15,1,39,6,0,0,0,0,0,39,6,11,2,2,19,21,16,58,2,4,0,1,73,4,"14,110",337,100,1,661,31,45717,22,40,2,41,2,0,0,0,0,"60,669",342,6056,4,46,4,25,6,0,0,0,0,6127,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,3,8,1,20,1,0,0,0,0,0,0,0,0,0,0,0,0,6,3,120,1,0,0,0,0,0,0,50,120,0,9,4.25
4422,ปศุสัตว์เขต 5,เชียงใหม่,แม่แตง,อินทขิล,519,40,35,18,93,17,0,0,0,0,0,13,11,7,31,8,0,0,124,24,1,0,0,0,1,1,0,0,0,1,1,4,1,1,6,2,0,0,0,0,0,6,2,148,30,2,1,0,0,3,3,2,14022,15,14175,45,"27,903",473,0,0,10,1,838,7,0,0,0,0,0,0,0,0,"28,751",478,64,6,0,0,5,1,0,0,0,0,69,7,3,55,5,63,3,0,0,0,0,0,63,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,0,0,21,0,0,4,70
4423,ปศุสัตว์เขต 5,เชียงใหม่,แม่ริม,ขี้เหล็ก,93,19,54,32,105,15,0,0,0,0,0,10,37,14,61,8,0,0,166,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,11,1,5075,77,0,0,94,1,22079,4,0,0,0,0,10,1,0,0,27258,81,1,1,0,0,0,0,0,0,0,0,1,1,4,3,0,7,1,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0
4424,ปศุสัตว์เขต 5,เชียงใหม่,แม่ริม,ดอนแก้ว,182,33,138,88,259,37,4,7,4,15,5,0,4,2,6,2,0,0,280,38,0,0,0,0,0,0,0,0,0,0,0,10,29,25,64,8,1,0,0,1,1,65,8,39,1,9,297,0,0,306,1,0,0,0,345,2,22101,178,0,0,24234,4,330,9,0,0,0,0,0,0,0,0,46665,179,21,4,4,1,94,3,0,0,0,0,119,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4425,ปศุสัตว์เขต 5,เชียงใหม่,แม่ริม,โป่งแยง,158,15,53,45,113,13,2,4,2,8,2,0,6,0,6,2,0,0,127,14,0,0,0,0,0,0,0,0,0,0,0,4,10,4,18,3,0,0,0,0,0,18,3,104,9,36,38,0,0,74,12,38,251,40,467,51,"10,559",128,3,1,319,4,20321,13,0,0,0,0,0,0,0,0,"31,202",133,0,0,42,2,13,1,0,0,0,0,55,3,5,6,9,20,4,0,0,0,0,0,20,4,2,0,10,12,1,0,0,1530,1,1530,1,0,0,0,0,0,0,4,1,0,0,7,2,0,0,0,0,0,0,0,0,0,0,3,1,6,1,0,0,0,0,0,0,0,0,20,0,0,5,2
4426,ปศุสัตว์เขต 5,เชียงใหม่,แม่ริม,แม่แรม,182,58,254,238,550,55,3,9,9,21,5,5,10,8,23,3,4,1,598,57,0,0,0,0,0,0,0,0,0,0,0,42,61,52,155,17,2,10,3,15,3,170,18,36,8,11,24,0,0,35,5,210,265,44,546,54,"14,342",140,0,0,95,4,341,11,0,0,0,0,0,0,0,0,"14,778",144,220,4,0,0,23,2,15,1,0,0,258,6,4,9,0,13,1,5,0,0,5,1,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,0,0,13,0,0,1,0
4427,ปศุสัตว์เขต 5,เชียงใหม่,แม่ริม,แม่สา,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,12,23,3,0,0,0,0,0,23,3,0,0,0,0,0,0,0,0,0,0,0,0,0,"5,459",91,0,0,33,3,143,5,0,0,0,0,0,0,0,0,"5,635",93,0,0,0,0,60,1,0,0,0,0,60,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,4,0,0,1,0
4428,ปศุสัตว์เขต 5,เชียงใหม่,แม่ริม,ริมใต้,49,15,20,0,35,4,0,0,0,0,0,4,12,5,21,2,0,0,56,6,0,0,0,0,0,0,0,0,0,0,0,7,2,0,9,2,0,0,0,0,0,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,867",42,0,0,0,0,99,2,0,0,0,0,0,0,0,0,"2,966",42,0,0,50,1,31,1,25,1,0,0,106,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4429,ปศุสัตว์เขต 5,เชียงใหม่,แม่ริม,ริมเหนือ,144,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,4,14,0,21,2,0,0,0,21,2,2,7,0,9,2,0,0,0,0,0,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"8,528",139,0,0,0,0,356,4,0,0,0,0,0,0,0,0,"8,884",141,18,2,0,0,300,1,0,0,0,0,318,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,2,1,0,0,0,0,8,1,0,0,14,0,0,2,0
4430,ปศุสัตว์เขต 5,เชียงใหม่,แม่ริม,สะลวง,110,20,78,38,136,12,2,7,7,16,1,16,40,21,77,3,0,0,229,15,0,0,153,0,153,3,0,0,0,153,3,12,7,1,20,3,0,0,0,0,0,20,3,1,1,3,16,0,0,19,3,16,0,1,36,3,"4,061",99,0,0,10,1,890,11,0,0,0,0,0,0,0,0,"4,961",102,52,2,0,0,12,1,0,0,0,0,64,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
4431,ปศุสัตว์เขต 5,เชียงใหม่,แม่ริม,สันโป่ง,100,55,201,145,401,42,3,6,0,9,3,7,14,6,27,5,0,0,437,46,4,1,10,3,18,1,0,0,0,18,1,10,38,18,66,9,0,1,0,1,1,67,9,37,2,0,0,0,0,0,0,3,14,2,54,3,7877,87,0,0,15,1,503,3,0,0,0,0,0,0,0,0,8395,87,93,5,0,0,90,2,0,0,30,1,213,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,6,1,0,0,0,0,0,0,0,0,0,0,15,1,0,0,0,0,0,0,0,0,0,0,128,1,0,0,150,1,0,0,19,1,0,0,162,150,0,3,0
4432,ปศุสัตว์เขต 5,เชียงใหม่,แม่ริม,ห้วยทราย,135,6,20,8,34,3,18,28,26,72,1,22,29,1,52,3,106,1,264,5,9,3,0,0,12,1,0,0,0,12,1,13,9,9,31,5,0,0,0,0,0,31,5,62,1,1,8,2,2,13,4,0,0,0,75,5,"7,699",123,0,0,500,1,4798,8,0,0,0,0,0,0,0,0,"12,997",125,0,0,0,0,149,4,0,0,0,0,149,4,0,0,0,0,0,0,0,0,0,0,0,0,9,0,49,58,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,5,3,0,0,13,0,0,5,0
4433,ปศุสัตว์เขต 5,เชียงใหม่,แม่ริม,เหมืองแก้ว,140,3,3,6,12,2,6,8,4,18,3,2,0,0,2,1,0,0,32,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10,549",137,0,0,16,1,332,12,0,0,0,0,0,0,0,0,"10,897",138,0,0,0,0,229,3,0,0,0,0,229,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,10,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,7,0,0,2,9
4434,ปศุสัตว์เขต 5,เชียงใหม่,แม่วาง,ดอนเปา,410,275,35,33,343,22,0,0,0,0,0,0,0,0,0,0,0,0,343,22,238,65,1122,87,1512,18,35,7,30393,1547,18,13,9,11,33,4,0,0,0,0,0,33,4,11,4,18,785,0,0,803,19,131,5987,37,6932,48,32207,353,0,0,133295,13,32038,6,0,0,0,0,0,0,0,0,197540,368,409,14,0,0,0,0,0,0,13,1,422,14,30,0,0,30,1,0,0,0,0,0,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0.5
4435,ปศุสัตว์เขต 5,เชียงใหม่,แม่วาง,ทุ่งปี๊,231,30,21,22,73,8,0,0,0,0,0,0,0,0,0,0,0,0,73,8,70,30,91,42,233,5,2,1,3615,235,5,6,2,7,15,2,0,0,0,0,0,15,2,210,10,8,23,3,3,37,8,44,512,6,803,18,"11,906",207,0,0,8000,1,95,10,0,0,0,0,0,0,0,0,"20,001",217,108,3,0,0,0,0,0,0,0,0,108,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310,1,0,0,0,0,0,0,8,310,0,2,0
4436,ปศุสัตว์เขต 5,เชียงใหม่,แม่วาง,ทุ่งรวงทอง,179,21,8,10,39,4,2,0,0,2,2,0,0,0,0,0,0,0,41,4,56,0,38,2,96,2,5,1,16534,101,2,5,1,1,7,1,0,0,0,0,0,7,1,598,17,6,23,0,0,29,10,55,176,10,858,27,"8,727",162,33,1,8694,7,63,6,0,0,2,1,0,0,0,0,"17,519",169,146,7,0,0,0,0,0,0,0,0,146,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,1,0,0,1,1,0,0,1,175,0,2,0
4437,ปศุสัตว์เขต 5,เชียงใหม่,แม่วาง,บ้านกาด,321,37,33,26,96,12,13,0,0,13,1,12,3,3,18,3,0,0,127,13,232,164,405,78,879,19,32,8,49856,911,19,12,5,6,23,3,0,0,0,0,0,23,3,31,4,34,849,0,0,883,16,323,486,11,1723,20,"13,504",246,0,0,65,1,468,39,0,0,0,0,0,0,0,0,"14,037",284,104,5,28,1,40,1,0,0,0,0,172,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1030,6,0,0,0,0,0,0,0,1030,0,6,0
4438,ปศุสัตว์เขต 5,เชียงใหม่,แม่วาง,แม่วิน,778,925,553,535,2013,388,6,0,0,6,2,1,26,3,30,5,143,22,2192,388,5,0,0,0,5,1,0,0,0,5,1,504,277,226,1007,197,0,0,0,0,0,1007,197,2270,488,12,13,11,6,42,16,20,28,7,2360,491,"30,629",701,0,0,185,5,18,3,0,0,0,0,0,0,0,0,"30,832",701,415,25,18,1,0,0,0,0,2,1,435,26,4,3,0,7,2,0,0,0,0,0,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1,0,0,0,0,0,0,0,0,100,0,0,1,2
4439,ปศุสัตว์เขต 5,เชียงใหม่,แม่ออน,ทาเหนือ,269,480,623,326,1429,142,5,4,0,9,3,49,67,53,169,34,159,19,1766,166,208,335,337,89,969,20,319,3,4184,1288,21,80,120,56,256,39,5,14,10,29,2,285,40,759,95,12,24,2,2,40,16,63,342,22,1204,107,"7,330",179,0,0,74,2,577,9,0,0,0,0,0,0,0,0,"7,981",186,36,3,0,0,0,0,0,0,0,0,36,3,1,0,9,10,1,6,66,54,126,3,136,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4440,ปศุสัตว์เขต 5,เชียงใหม่,แม่ออน,บ้านสหกรณ์,398,83,96,88,267,32,1,1,0,2,1,24,75,40,139,16,44,13,452,51,459,515,704,181,1859,72,78,24,7065,1937,74,7,20,5,32,6,20,30,15,65,1,97,7,7,4,0,7,0,0,7,2,0,722,10,736,10,"13,247",278,0,0,1839,44,81,3,0,0,0,0,0,0,0,0,"15,167",301,32,3,25,1,3,1,0,0,0,0,60,5,17,12,28,57,2,1,5,10,16,1,73,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
4441,ปศุสัตว์เขต 5,เชียงใหม่,แม่ออน,แม่ทา,108,6,4,5,15,3,4,0,0,4,1,0,2,0,2,1,0,0,21,4,757,779,711,142,2389,72,128,39,8671,2517,72,1,2,1,4,2,9,20,13,42,2,46,4,2,1,1,64,0,0,65,8,37,841,15,945,15,1379,25,0,0,500,1,212,7,0,0,0,0,0,0,0,0,2091,29,20,1,0,0,50,1,0,0,0,0,70,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
